egoid,alterid,wave,ambigrec,position,poscat,reltype,reltypecat,family,friend,close,trust,duration,freq,roommates,samedorm,altsex,altage,altamin,altasian,altblack,althisla,altpacis,altwhite,altrelig,alted,altrelu,altrelucat,altstudent,althlth,althappy,altdifficult,altactiv,altsleep,act1,act2,act3,act4,act5,sameact1,sameact2,sameact3,sameact4,sameact5,similar,suppfin,suppcomf,supphang,suppadv
88882,869544,Wave6,False,4,Top5,Friend,Friend,False,True,EspeciallyClose,7,3+,Daily,True,True,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,1,,14300,14900,13200,11300,14200,,,True,True,,,,,,
88882,484781,Wave6,False,5,Top5,Friend,Friend,False,True,MerelyClose,6,3+,Daily,True,True,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,6,,14300,14900,13200,11300,14200,True,,,,,,,,,
88882,13486,Wave6,False,6,Middle10,Friend,Friend,False,True,EspeciallyClose,7,3+,Daily,False,True,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,8,,14300,14900,13200,11300,14200,,True,True,True,,,,,,
88882,262673,Wave6,False,7,Middle10,Friend,Friend,False,True,EspeciallyClose,9,7+,Weekly,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,7,,14300,14900,13200,11300,14200,,True,True,True,,,,,,
88882,445509,Wave6,False,8,Middle10,Friend,Friend,False,True,EspeciallyClose,9,3+,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,14300,14900,13200,11300,14200,True,,,,,,,,,
88882,298880,Wave6,False,9,Middle10,Friend,Friend,False,True,MerelyClose,6,3+,Weekly,False,True,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,1,,14300,14900,13200,11300,14200,,,,True,,,,,,
88882,219959,Wave6,False,10,Middle10,Friend,Friend,False,True,MerelyClose,6,3+,Daily,True,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,1,,14300,14900,13200,11300,14200,,,,True,,,,,,
88882,17470,Wave6,False,11,Middle10,Friend,Friend,False,True,EspeciallyClose,8,3+,Daily,False,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,4,,14300,14900,13200,11300,14200,,,True,True,,,,,,
88882,196646,Wave6,False,12,Middle10,Parent,Family,True,False,EspeciallyClose,10,MoreThan20,Daily,False,False,Female,50to59,,,,,,True,Catholic,CollegeOrUniversityDegree,NoRelation,NoRelation,False,,,,4,,14300,14900,13200,11300,14200,,True,,,,,,,,
88882,772822,Wave6,False,13,Middle10,Parent,Family,True,False,EspeciallyClose,10,MoreThan20,Weekly,False,False,Male,50to59,,,,,,True,Catholic,CollegeOrUniversityDegree,NoRelation,NoRelation,False,,,,4,,14300,14900,13200,11300,14200,,,,,,,,,,
88882,94456,Wave6,False,14,Middle10,Friend,Friend,False,True,MerelyClose,6,3+,Weekly,False,True,Male,18to20,,,,,,True,,SomeCollege,IsAttendingSameDorm,Student,True,,,,5,,14300,14900,13200,11300,14200,True,,,True,,,,,,
88882,455360,Wave6,False,15,Middle10,Friend,Friend,False,True,MerelyClose,6,1+,Daily,False,True,Male,18to20,,,,,,True,,SomeCollege,IsAttendingSameDorm,Student,True,,,,8,,14300,14900,13200,11300,14200,,True,True,,,,,,,
88882,495002,Wave6,False,16,Bottom10,Friend,Friend,False,True,MerelyClose,6,1+,Daily,False,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,3,,14300,14900,13200,11300,14200,,,,,,,,,,
88882,243779,Wave6,False,17,Bottom10,Friend,Friend,False,True,MerelyClose,6,3+,Daily,False,True,Male,18to20,,,True,True,,True,,SomeCollege,IsAttendingSameDorm,Student,True,,,,3,,14300,14900,13200,11300,14200,,,True,,,,,,,
88882,92552,Wave6,False,18,Bottom10,Friend,Friend,False,True,MerelyClose,6,3+,Daily,False,True,Male,18to20,,,,,,True,,SomeCollege,IsAttendingSameDorm,Student,True,,,,2,,14300,14900,13200,11300,14200,,,,,,,,,,
88882,953178,Wave6,False,19,Bottom10,Friend,Friend,False,True,EspeciallyClose,9,7+,Weekly,False,False,Male,21to24,,,,True,,,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,8,,14300,14900,13200,11300,14200,True,True,True,True,,,,,,
88882,978065,Wave6,False,20,Bottom10,Friend,Friend,False,True,EspeciallyClose,9,7+,Weekly,False,False,Male,18to20,,,,True,,,,SomeCollege,NoRelation,NoRelation,False,,,,5,,14300,14900,13200,11300,14200,,,True,True,,,,,,
89142,614871,Wave6,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,True,True,Male,18to20,,True,,,,,,HighSchoolOrGED,IsAttendingRoommate,Student,True,,,,10,,16900,11300,14900,16900,,,True,True,,,,,,,
89142,310397,Wave6,False,2,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,True,True,Male,21to24,,True,,,,,Catholic,HighSchoolOrGED,IsAttendingRoommate,Student,True,,,,10,,16900,11300,14900,16900,,,,True,,,,,,,
89142,78667,Wave6,False,3,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,True,True,Male,21to24,,,,,,True,Catholic,HighSchoolOrGED,IsAttendingRoommate,Student,True,,,,10,,16900,11300,14900,16900,,,True,True,,,,,,,
89652,287276,Wave6,False,1,Top5,Parent,Family,True,False,EspeciallyClose,9,19to20,Daily,False,False,Male,50to59,,,,,,True,Catholic,CollegeOrUniversityDegree,NoRelation,NoRelation,False,,,,1,,14300,16900,16900,13200,,,,,,,,,,,
89652,572054,Wave6,False,2,Top5,Parent,Family,True,False,EspeciallyClose,9,19to20,Daily,False,False,Female,40to49,,,,,,True,Catholic,AdditionalDegree,NoRelation,NoRelation,False,,,,1,,14300,16900,16900,13200,,,,,,,,,,,
89652,17932,Wave6,False,3,Top5,Friend,Friend,False,True,MerelyClose,7,3+,Weekly,False,False,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,14300,16900,16900,13200,,,,,,,,,,,
89652,184126,Wave6,False,4,Top5,Friend,Friend,False,True,MerelyClose,9,LessThan1,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,14300,16900,16900,13200,,True,,,True,,,,,,
89652,450886,Wave6,False,5,Top5,Friend,Friend,False,True,MerelyClose,8,3+,Daily,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,6,,14300,16900,16900,13200,,,,True,True,,,,,,
89652,269395,Wave6,False,6,Middle10,Friend,Friend,False,True,MerelyClose,10,1+,LessThanMonthly,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,10,,14300,16900,16900,13200,,True,True,True,True,,,,,,
89710,247452,Wave6,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,3,,13200,13200,14300,14300,13200,,True,,True,True,,,,,
89710,127236,Wave6,False,2,Top5,Friend,Friend,False,True,EspeciallyClose,10,1+,Daily,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,9,,13200,13200,14300,14300,13200,,True,True,,,,,,,
89710,781383,Wave6,False,3,Top5,Sibling,Family,True,False,EspeciallyClose,7,17to18,Weekly,False,False,Male,Under18,,,,,,True,Catholic,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,5,,13200,13200,14300,14300,13200,,,True,,True,,,,,
89710,417189,Wave6,False,4,Top5,Sibling,Family,True,False,EspeciallyClose,7,13to14,Weekly,False,False,Female,Under18,,True,,,,,Catholic,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,5,,13200,13200,14300,14300,13200,True,,True,,True,,,,,
89710,604817,Wave6,False,5,Top5,Parent,Family,True,False,EspeciallyClose,4,19to20,Monthly,False,False,Male,50to59,,,,,,True,Catholic,AdditionalDegree,DidAttend,Alum,False,,,,4,,13200,13200,14300,14300,13200,,,,,,,,,,
89710,590246,Wave6,False,6,Middle10,RomanticPartner,RomanticPartner,False,False,EspeciallyClose,9,LessThan1,Daily,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,9,,13200,13200,14300,14300,13200,,,,,,,,,,
89710,449392,Wave6,False,7,Middle10,Friend,Friend,False,True,EspeciallyClose,10,4+,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,9,,13200,13200,14300,14300,13200,,,True,True,,,,,,
90079,65656,Wave6,False,1,Top5,RomanticPartner,RomanticPartner,False,False,EspeciallyClose,9,1+,Daily,False,False,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,6,,13200,16900,16900,,,True,,,,,,,,,
90079,604416,Wave6,False,2,Top5,Friend,Friend,False,True,EspeciallyClose,7,1+,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,10,,13200,16900,16900,,,True,,,,,,,,,
90079,594403,Wave6,False,3,Top5,Friend,Friend,False,True,EspeciallyClose,6,1+,Monthly,False,False,Female,18to20,,,,,,True,NoReligion,SomeCollege,WillAttend,Prospect,False,,,,9,,13200,16900,16900,,,True,,,,,,,,,
90079,915681,Wave6,False,4,Top5,Friend,Friend,False,True,MerelyClose,6,LessThan1,Daily,True,True,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,4,,13200,16900,16900,,,,,,,,,,,,
90079,592932,Wave6,False,5,Top5,Parent,Family,True,False,EspeciallyClose,10,19to20,Weekly,False,False,Female,40to49,,,,,,True,Catholic,CollegeOrUniversityDegree,DidAttend,Alum,False,,,,6,,13200,16900,16900,,,True,True,True,,,,,,,
90079,499573,Wave6,False,6,Middle10,Parent,Family,True,False,EspeciallyClose,9,19to20,Weekly,False,False,Male,50to59,,,,,,True,Catholic,AdditionalDegree,DidAttend,Alum,False,,,,6,,13200,16900,16900,,,True,True,True,,,,,,,
91429,483463,Wave6,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,4,3+,Daily,False,False,Male,18to20,,True,,,,,,SomeCollege,DidAttend,Alum,False,,,,10,,32900,16900,,,,True,,,,,,,,,
91429,777692,Wave6,False,2,Top5,Friend,Friend,False,True,EspeciallyClose,9,3+,Weekly,False,False,Female,18to20,,True,,,,,NoReligion,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,32900,16900,,,,,True,,,,,,,,
91429,49014,Wave6,False,3,Top5,Friend,Friend,False,True,EspeciallyClose,7,3+,Weekly,False,True,Female,18to20,,True,,,,,Protestant,SomeCollege,IsAttendingSameDorm,Student,True,,,,8,,32900,16900,,,,,True,,,,,,,,
91429,729508,Wave6,False,4,Top5,Friend,Friend,False,True,EspeciallyClose,7,3+,Weekly,False,False,Female,18to20,,True,,,,,Protestant,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,32900,16900,,,,,True,,,,,,,,
91429,842857,Wave6,False,5,Top5,Friend,Friend,False,True,EspeciallyClose,7,3+,Weekly,False,False,Male,21to24,,True,,,,,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,9,,32900,16900,,,,,True,,,,,,,,
91429,929872,Wave6,False,21,Bottom10,Friend,Friend,False,True,EspeciallyClose,10,3+,Weekly,False,False,Female,18to20,,True,,,,,NoReligion,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,32900,16900,,,,,True,,,,,,,,
91429,334331,Wave6,False,22,Bottom10,Friend,Friend,False,True,EspeciallyClose,10,11to12,Weekly,False,False,Male,18to20,,True,,,,,Protestant,SomeCollege,NoRelation,NoRelation,False,,,,10,,32900,16900,,,,,True,,,,,,,,
91429,93787,Wave6,False,23,Bottom10,Friend,Friend,False,True,EspeciallyClose,10,3+,Weekly,False,False,Female,18to20,,True,,,,,NoReligion,SomeCollege,IsAttendingNotDorm,Student,True,,,,7,,32900,16900,,,,,True,,,,,,,,
92038,77872,Wave6,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,True,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,5,,14300,14400,13200,,,True,,,,,,,,,
92038,88337,Wave6,False,2,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,True,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,2,,14300,14400,13200,,,,,,,,,,,,
92038,482122,Wave6,False,3,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,True,True,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,6,,14300,14400,13200,,,,True,,,,,,,,
92038,82490,Wave6,False,4,Top5,Friend,Friend,False,True,EspeciallyClose,10,3+,Daily,True,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,7,,14300,14400,13200,,,True,,,,,,,,,
92339,691661,Wave6,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,10,9+,Weekly,False,False,Female,18to20,,,,,,True,,SomeCollege,NoRelation,NoRelation,False,,,,7,,13200,16900,32900,16900,11300,,,,,,,,,,
92339,788967,Wave6,False,2,Top5,Parent,Family,True,False,EspeciallyClose,10,19to20,Weekly,False,False,Female,50to59,,,,,,True,Catholic,CollegeOrUniversityDegree,NoRelation,NoRelation,False,,,,5,,13200,16900,32900,16900,11300,,True,,,,,,,,
92339,994365,Wave6,False,3,Top5,Parent,Family,True,False,EspeciallyClose,10,19to20,Weekly,False,False,Male,50to59,,,,,,True,Catholic,AdditionalDegree,DidAttend,Alum,False,,,,6,,13200,16900,32900,16900,11300,,True,,,,,,,,
92339,301409,Wave6,False,4,Top5,Sibling,Family,True,False,EspeciallyClose,10,17to18,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,7,,13200,16900,32900,16900,11300,,,,,True,,,,,
92339,45076,Wave6,False,5,Top5,Friend,Friend,False,True,MerelyClose,4,1+,Daily,False,True,Female,18to20,,True,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,8,,13200,16900,32900,16900,11300,True,,,,,,,,,
92339,489422,Wave6,False,6,Middle10,CoMemberOrganization,Other,False,False,MerelyClose,7,1+,Weekly,False,False,Male,21to24,,,,,,True,,SomeCollege,IsAttendingNotDorm,Student,True,,,,5,,13200,16900,32900,16900,11300,,,,,,,,,,
92339,418667,Wave6,False,7,Middle10,Friend,Friend,False,True,EspeciallyClose,9,10+,Weekly,False,False,Female,18to20,,,,,,True,Protestant,SomeCollege,NoRelation,NoRelation,False,,,,7,,13200,16900,32900,16900,11300,True,,,True,,,,,,
92339,420072,Wave6,False,8,Middle10,Friend,Friend,False,True,MerelyClose,8,1+,Daily,False,False,Female,21to24,,,,,,True,,SomeCollege,NoRelation,NoRelation,False,,,,6,,13200,16900,32900,16900,11300,,,,,True,,,,,
92339,84011,Wave6,False,9,Middle10,Friend,Friend,False,True,EspeciallyClose,9,LessThan1,Daily,False,False,Female,18to20,,,,,,True,,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,13200,16900,32900,16900,11300,True,,,True,,,,,,
92339,706454,Wave6,False,10,Middle10,Friend,Friend,False,True,EspeciallyClose,9,3+,Monthly,False,False,Male,21to24,,,,,,True,,SomeCollege,NoRelation,NoRelation,False,,,,5,,13200,16900,32900,16900,11300,,,,,,,,,,
92339,743420,Wave6,False,11,Middle10,Friend,Friend,False,True,EspeciallyClose,9,3+,Monthly,False,False,Male,18to20,,,,,,True,,SomeCollege,NoRelation,NoRelation,False,,,,7,,13200,16900,32900,16900,11300,,,,,,,,,,
92339,500482,Wave6,False,12,Middle10,Friend,Friend,False,True,MerelyClose,8,1+,Weekly,False,True,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,5,,13200,16900,32900,16900,11300,,,,,,,,,,
92339,319114,Wave6,False,13,Middle10,CoMemberOrganization,Other,False,False,EspeciallyClose,8,1+,Weekly,False,False,Female,21to24,,,,,,True,,SomeCollege,IsAttendingNotDorm,Student,True,,,,6,,13200,16900,32900,16900,11300,,,,,,,,,,
92412,892386,Wave6,False,1,Top5,Parent,Family,True,False,EspeciallyClose,10,19to20,Weekly,False,False,Female,50to59,,,,,,True,Catholic,AdditionalDegree,WorksOrHasWorked,WorksOrHasWorked,False,,,,6,,14300,13200,13200,13200,32900,True,,,,,,,,,
92412,117345,Wave6,False,2,Top5,Parent,Family,True,False,EspeciallyClose,10,19to20,Monthly,False,False,Male,50to59,,,,,,True,Catholic,AdditionalDegree,NoRelation,NoRelation,False,,,,7,,14300,13200,13200,13200,32900,,,,,,,,,,
92412,917167,Wave6,False,3,Top5,Sibling,Family,True,False,EspeciallyClose,10,17to18,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,5,,14300,13200,13200,13200,32900,,,,,,,,,,
92412,215249,Wave6,False,4,Top5,Sibling,Family,True,False,EspeciallyClose,10,15to16,Monthly,False,False,Male,Under18,,,,,,True,Catholic,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,6,,14300,13200,13200,13200,32900,,True,,,True,,,,,
92412,215443,Wave6,False,5,Top5,OtherFamily,Family,True,False,EspeciallyClose,10,19to20,Monthly,False,False,Male,70orOver,,,,,,True,Catholic,CollegeOrUniversityDegree,NoRelation,NoRelation,False,,,,7,,14300,13200,13200,13200,32900,True,True,,,,,,,,
92412,66815,Wave6,False,6,Middle10,Friend,Friend,False,True,EspeciallyClose,10,1+,LessThanMonthly,True,True,Male,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,10,,14300,13200,13200,13200,32900,True,,,,,,,,,
92412,67608,Wave6,False,7,Middle10,Friend,Friend,False,True,MerelyClose,10,1+,Daily,False,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,6,,14300,13200,13200,13200,32900,,True,True,,True,,,,,
92412,495016,Wave6,False,8,Middle10,Friend,Friend,False,True,MerelyClose,8,1+,LessThanMonthly,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,DidAttend,Alum,False,,,,6,,14300,13200,13200,13200,32900,,,,True,True,,,,,
92515,489159,Wave6,False,1,Top5,RomanticPartner,RomanticPartner,False,False,EspeciallyClose,10,6+,Daily,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,8,,14900,13200,32900,13200,,True,,True,True,,,,,,
92515,733548,Wave6,False,2,Top5,Parent,Family,True,False,EspeciallyClose,9,19to20,Daily,False,False,Female,50to59,,,,,,True,Catholic,AdditionalDegree,NoRelation,NoRelation,False,,,,4,,14900,13200,32900,13200,,,,,,,,,,,
92515,920750,Wave6,False,3,Top5,Friend,Friend,False,True,EspeciallyClose,9,1+,Daily,True,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,7,,14900,13200,32900,13200,,,True,,,,,,,,
92515,24079,Wave6,False,4,Top5,Friend,Friend,False,True,MerelyClose,8,1+,Daily,True,True,Male,18to20,,True,,,,,Protestant,SomeCollege,IsAttendingRoommate,Student,True,,,,9,,14900,13200,32900,13200,,,True,,,,,,,,
92515,87056,Wave6,False,5,Top5,Friend,Friend,False,True,MerelyClose,9,1+,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,DidAttend,Alum,False,,,,3,,14900,13200,32900,13200,,,,,,,,,,,
92515,316731,Wave6,False,6,Middle10,Friend,Friend,False,True,MerelyClose,9,1+,Daily,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,5,,14900,13200,32900,13200,,True,True,,,,,,,,
92515,38052,Wave6,False,7,Middle10,Friend,Friend,False,True,MerelyClose,7,1+,Daily,True,True,Male,21to24,,,,,True,,Catholic,SomeCollege,IsAttendingRoommate,Student,True,,,,7,,14900,13200,32900,13200,,True,True,,,,,,,,
92515,30082,Wave6,False,8,Middle10,Friend,Friend,False,True,MerelyClose,8,1+,Weekly,False,False,Female,18to20,,True,,,,,,SomeCollege,IsAttendingNotDorm,Student,True,,,,6,,14900,13200,32900,13200,,,,,,,,,,,
92515,774160,Wave6,False,9,Middle10,Friend,Friend,False,True,EspeciallyClose,10,8+,Monthly,False,False,Male,18to20,,,,,,True,NoReligion,SomeCollege,NoRelation,NoRelation,False,,,,6,,14900,13200,32900,13200,,,,True,True,,,,,,
92515,621364,Wave6,False,10,Middle10,Friend,Friend,False,True,EspeciallyClose,10,6+,Weekly,False,False,Male,21to24,,,,,,True,NoReligion,CollegeOrUniversityDegree,NoRelation,NoRelation,False,,,,3,,14900,13200,32900,13200,,,,,,,,,,,
92515,52302,Wave6,False,11,Middle10,Friend,Friend,False,True,MerelyClose,8,1+,Weekly,False,True,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingSameDorm,Student,True,,,,5,,14900,13200,32900,13200,,,,,,,,,,,
92515,64058,Wave6,False,12,Middle10,Friend,Friend,False,True,EspeciallyClose,9,1+,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,7,,14900,13200,32900,13200,,True,,,,,,,,,
92515,271294,Wave6,False,13,Middle10,Friend,Friend,False,True,MerelyClose,10,1+,Monthly,False,False,Female,18to20,,,,,,True,OtherReligion,SomeCollege,NoRelation,NoRelation,False,,,,9,,14900,13200,32900,13200,,True,,,True,,,,,,
92515,42231,Wave6,False,21,Bottom10,Friend,Friend,False,True,MerelyClose,7,1+,Daily,False,True,Male,18to20,,,,,,True,,SomeCollege,IsAttendingSameDorm,Student,True,,,,6,,14900,13200,32900,13200,,,,,,,,,,,
92552,470570,Wave6,False,1,Top5,Parent,Family,True,False,EspeciallyClose,10,19to20,Daily,False,False,Female,50to59,,,,,,True,Catholic,AdditionalDegree,NoRelation,NoRelation,False,,,,1,,11300,14900,,,,,,,,,,,,,
92552,487683,Wave6,False,2,Top5,Parent,Family,True,False,EspeciallyClose,10,19to20,Weekly,False,False,Male,50to59,,,,,,True,Catholic,AdditionalDegree,NoRelation,NoRelation,False,,,,6,,11300,14900,,,,True,True,,,,,,,,
92552,259218,Wave6,False,3,Top5,Sibling,Family,True,False,EspeciallyClose,10,19to20,Weekly,False,False,Male,21to24,,,,,,True,Catholic,CollegeOrUniversityDegree,IsAttendingNotDorm,Student,True,,,,7,,11300,14900,,,,True,True,,,,,,,,
92552,243779,Wave6,False,4,Top5,Friend,Friend,False,True,MerelyClose,9,3+,Daily,False,True,Male,18to20,,,,True,,,Catholic,CollegeOrUniversityDegree,IsAttendingSameDorm,Student,True,,,,5,,11300,14900,,,,,True,,,,,,,,
92552,357741,Wave6,False,5,Top5,Friend,Friend,False,True,LessThanClose,9,3+,Monthly,False,False,Female,18to20,,,,,,True,Catholic,CollegeOrUniversityDegree,IsAttendingNotDorm,Student,True,,,,10,,11300,14900,,,,True,True,,,,,,,,
92552,495002,Wave6,False,6,Middle10,Friend,Friend,False,True,MerelyClose,10,1+,Daily,True,True,Male,18to20,,,,,,True,Catholic,CollegeOrUniversityDegree,IsAttendingRoommate,Student,True,,,,5,,11300,14900,,,,,,,,,,,,,
92552,455360,Wave6,False,7,Middle10,Friend,Friend,False,True,MerelyClose,10,1+,Daily,True,True,Male,18to20,,,,,,True,Catholic,CollegeOrUniversityDegree,IsAttendingRoommate,Student,True,,,,8,,11300,14900,,,,,True,,,,,,,,
92552,17470,Wave6,False,8,Middle10,Friend,Friend,False,True,MerelyClose,10,3+,Daily,True,True,Male,18to20,,,,,,True,Catholic,CollegeOrUniversityDegree,IsAttendingRoommate,Student,True,,,,3,,11300,14900,,,,,,,,,,,,,
92566,335721,Wave6,False,1,Top5,Parent,Family,True,False,EspeciallyClose,10,MoreThan20,Weekly,False,False,Female,60to69,,,,,,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,4,,14900,13200,14300,,,,,,,,,,,,
92566,691586,Wave6,False,2,Top5,Parent,Family,True,False,EspeciallyClose,10,MoreThan20,Weekly,False,False,Male,60to69,,,,,,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,6,,14900,13200,14300,,,,,,,,,,,,
92566,145216,Wave6,False,3,Top5,Sibling,Family,True,False,EspeciallyClose,10,17to18,Weekly,False,False,Male,Under18,,,,,,True,Catholic,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,10,,14900,13200,14300,,,True,True,,,,,,,,
92566,776237,Wave6,False,4,Top5,Sibling,Family,True,False,EspeciallyClose,10,19to20,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,9,,14900,13200,14300,,,,True,True,,,,,,,
92566,64296,Wave6,False,5,Top5,Friend,Friend,False,True,EspeciallyClose,10,7+,Monthly,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,9,,14900,13200,14300,,,True,True,,,,,,,,
92566,35180,Wave6,False,6,Middle10,Friend,Friend,False,True,EspeciallyClose,9,7+,Monthly,False,False,Female,21to24,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,5,,14900,13200,14300,,,,,True,,,,,,,
92566,555730,Wave6,False,7,Middle10,Friend,Friend,False,True,MerelyClose,9,1+,Weekly,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,9,,14900,13200,14300,,,True,,,,,,,,,
92566,245156,Wave6,False,8,Middle10,Friend,Friend,False,True,EspeciallyClose,9,1+,Daily,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,5,,14900,13200,14300,,,,,,,,,,,,
92566,806286,Wave6,False,9,Middle10,Friend,Friend,False,True,EspeciallyClose,8,1+,Weekly,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,4,,14900,13200,14300,,,,,,,,,,,,
92566,330061,Wave6,False,10,Middle10,Friend,Friend,False,True,EspeciallyClose,9,3+,Daily,False,False,Female,18to20,,True,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,14900,13200,14300,,,True,,True,,,,,,,
92566,82986,Wave6,False,11,Middle10,Friend,Friend,False,True,MerelyClose,9,3+,Weekly,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,6,,14900,13200,14300,,,,,,,,,,,,
92566,902850,Wave6,False,12,Middle10,Friend,Friend,False,True,MerelyClose,9,3+,Weekly,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,8,,14900,13200,14300,,,True,,True,,,,,,,
92566,898478,Wave6,False,13,Middle10,Friend,Friend,False,True,EspeciallyClose,9,1+,Daily,False,False,Male,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,7,,14900,13200,14300,,,,True,True,,,,,,,
92716,13928,Wave6,False,1,Top5,RomanticPartner,RomanticPartner,False,False,EspeciallyClose,10,1+,Daily,False,False,Female,18to20,,,,,,True,Catholic,SomeCollege,IsAttendingNotDorm,Student,True,,,,5,,13200,13200,14400,,,,,True,,,,,,,
